,id,group,temp,n_tokens,is_solution,score_sign,time
450,g0ktlz6i,whole-sweep-3,0.6,49,0,1,6.166459560394287
451,g0ktlz6i,whole-sweep-3,0.6,293,0,-1,21.148975133895874
452,g0ktlz6i,whole-sweep-3,0.6,50,0,1,6.259657859802246
453,g0ktlz6i,whole-sweep-3,0.6,53,0,1,6.46933913230896
454,g0ktlz6i,whole-sweep-3,0.6,457,0,-1,33.171669721603394
455,g0ktlz6i,whole-sweep-3,0.6,262,0,-1,18.994446754455566
456,g0ktlz6i,whole-sweep-3,0.6,316,0,-1,22.677006006240845
457,g0ktlz6i,whole-sweep-3,0.6,372,0,-1,26.781105041503906
458,g0ktlz6i,whole-sweep-3,0.6,244,0,-1,16.249298095703125
459,g0ktlz6i,whole-sweep-3,0.6,266,0,-1,19.21353507041931
460,g0ktlz6i,whole-sweep-3,0.6,42,0,1,2.8818705081939697
461,g0ktlz6i,whole-sweep-3,0.6,519,0,-1,37.49013304710388
462,g0ktlz6i,whole-sweep-3,0.6,237,0,-1,17.16211748123169
463,g0ktlz6i,whole-sweep-3,0.6,497,0,-1,37.724032402038574
464,g0ktlz6i,whole-sweep-3,0.6,41,0,1,5.690150499343872
465,g0ktlz6i,whole-sweep-3,0.6,262,0,-1,18.915076732635498
466,g0ktlz6i,whole-sweep-3,0.6,622,0,-1,45.368329763412476
467,g0ktlz6i,whole-sweep-3,0.6,260,0,-1,18.70601987838745
468,g0ktlz6i,whole-sweep-3,0.6,294,0,-1,22.09653663635254
469,g0ktlz6i,whole-sweep-3,0.6,258,0,-1,18.702276706695557
470,g0ktlz6i,whole-sweep-3,0.6,490,0,-1,35.58976626396179
471,g0ktlz6i,whole-sweep-3,0.6,287,0,-1,20.559446573257446
472,g0ktlz6i,whole-sweep-3,0.6,473,0,-1,34.153151988983154
473,g0ktlz6i,whole-sweep-3,0.6,269,0,-1,19.522945404052734
474,g0ktlz6i,whole-sweep-3,0.6,46,0,1,5.966774225234985
475,g0ktlz6i,whole-sweep-3,0.6,301,0,-1,21.679094791412354
476,g0ktlz6i,whole-sweep-3,0.6,396,0,-1,28.471475839614868
477,g0ktlz6i,whole-sweep-3,0.6,535,0,-1,38.78013801574707
478,g0ktlz6i,whole-sweep-3,0.6,288,0,-1,20.688807249069214
479,g0ktlz6i,whole-sweep-3,0.6,363,0,-1,26.231082916259766
480,g0ktlz6i,whole-sweep-3,0.6,393,0,-1,28.288230895996094
481,g0ktlz6i,whole-sweep-3,0.6,535,0,-1,38.75715494155884
482,g0ktlz6i,whole-sweep-3,0.6,48,0,1,6.108015775680542
483,g0ktlz6i,whole-sweep-3,0.6,266,0,-1,19.268950700759888
484,g0ktlz6i,whole-sweep-3,0.6,273,0,-1,19.69964027404785
485,g0ktlz6i,whole-sweep-3,0.6,255,0,-1,18.355106115341187
486,g0ktlz6i,whole-sweep-3,0.6,421,0,-1,30.354921579360962
487,g0ktlz6i,whole-sweep-3,0.6,46,0,1,5.982450008392334
488,g0ktlz6i,whole-sweep-3,0.6,475,0,-1,34.12794852256775
489,g0ktlz6i,whole-sweep-3,0.6,351,0,-1,25.303297996520996
490,g0ktlz6i,whole-sweep-3,0.6,242,0,-1,17.5149564743042
491,g0ktlz6i,whole-sweep-3,0.6,671,0,-1,49.22874450683594
492,g0ktlz6i,whole-sweep-3,0.6,47,0,1,3.2025439739227295
493,g0ktlz6i,whole-sweep-3,0.6,285,0,-1,20.56438684463501
494,g0ktlz6i,whole-sweep-3,0.6,756,0,-1,56.05924940109253
495,g0ktlz6i,whole-sweep-3,0.6,466,0,-1,33.68695330619812
496,g0ktlz6i,whole-sweep-3,0.6,322,0,-1,23.153969049453735
497,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.2718517780303955
498,g0ktlz6i,whole-sweep-3,0.6,358,0,-1,25.79666829109192
499,g0ktlz6i,whole-sweep-3,0.6,431,0,-1,32.24101686477661
500,g0ktlz6i,whole-sweep-3,0.6,515,0,-1,37.20199990272522
501,g0ktlz6i,whole-sweep-3,0.6,455,0,-1,32.61492943763733
502,g0ktlz6i,whole-sweep-3,0.6,272,0,-1,19.54851222038269
503,g0ktlz6i,whole-sweep-3,0.6,49,0,1,3.3125040531158447
504,g0ktlz6i,whole-sweep-3,0.6,250,0,-1,18.18000555038452
505,g0ktlz6i,whole-sweep-3,0.6,429,0,-1,30.934319257736206
506,g0ktlz6i,whole-sweep-3,0.6,49,0,1,3.309877872467041
507,g0ktlz6i,whole-sweep-3,0.6,581,0,-1,42.1266508102417
508,g0ktlz6i,whole-sweep-3,0.6,49,0,1,6.169527053833008
509,g0ktlz6i,whole-sweep-3,0.6,264,0,-1,19.103699445724487
510,g0ktlz6i,whole-sweep-3,0.6,788,0,-1,58.334261894226074
511,g0ktlz6i,whole-sweep-3,0.6,49,0,1,6.140008926391602
512,g0ktlz6i,whole-sweep-3,0.6,292,0,-1,21.185219049453735
513,g0ktlz6i,whole-sweep-3,0.6,269,0,-1,19.37327289581299
514,g0ktlz6i,whole-sweep-3,0.6,364,0,-1,26.12427830696106
515,g0ktlz6i,whole-sweep-3,0.6,288,1,1,23.79163408279419
516,g0ktlz6i,whole-sweep-3,0.6,263,0,-1,19.01059365272522
517,g0ktlz6i,whole-sweep-3,0.6,267,0,-1,19.15257215499878
518,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.2490453720092773
519,g0ktlz6i,whole-sweep-3,0.6,265,0,-1,19.052289485931396
520,g0ktlz6i,whole-sweep-3,0.6,48,0,1,6.081755876541138
521,g0ktlz6i,whole-sweep-3,0.6,341,0,-1,24.472591876983643
522,g0ktlz6i,whole-sweep-3,0.6,50,0,1,6.2348408699035645
523,g0ktlz6i,whole-sweep-3,0.6,287,0,-1,20.6524178981781
524,g0ktlz6i,whole-sweep-3,0.6,537,0,-1,40.3301899433136
525,g0ktlz6i,whole-sweep-3,0.6,298,0,-1,21.457284927368164
526,g0ktlz6i,whole-sweep-3,0.6,322,0,-1,23.13648557662964
527,g0ktlz6i,whole-sweep-3,0.6,321,0,-1,23.08398747444153
528,g0ktlz6i,whole-sweep-3,0.6,383,0,-1,27.467902898788452
529,g0ktlz6i,whole-sweep-3,0.6,429,0,-1,30.579118967056274
530,g0ktlz6i,whole-sweep-3,0.6,449,0,-1,31.804187059402466
531,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,20.35853099822998
532,g0ktlz6i,whole-sweep-3,0.6,321,0,-1,22.68349051475525
533,g0ktlz6i,whole-sweep-3,0.6,304,0,-1,21.436535835266113
534,g0ktlz6i,whole-sweep-3,0.6,695,0,-1,50.52632546424866
535,g0ktlz6i,whole-sweep-3,0.6,50,0,1,6.163170337677002
536,g0ktlz6i,whole-sweep-3,0.6,46,0,1,3.1435699462890625
537,g0ktlz6i,whole-sweep-3,0.6,264,0,-1,18.884018421173096
538,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,20.358940601348877
539,g0ktlz6i,whole-sweep-3,0.6,414,0,-1,29.270962476730347
540,g0ktlz6i,whole-sweep-3,0.6,293,0,-1,20.84224534034729
541,g0ktlz6i,whole-sweep-3,0.6,276,0,-1,19.622219562530518
542,g0ktlz6i,whole-sweep-3,0.6,39,0,1,5.429217338562012
543,g0ktlz6i,whole-sweep-3,0.6,328,0,-1,24.59653615951538
544,g0ktlz6i,whole-sweep-3,0.6,41,0,1,2.824817657470703
545,g0ktlz6i,whole-sweep-3,0.6,273,0,-1,19.413456916809082
546,g0ktlz6i,whole-sweep-3,0.6,335,0,-1,23.73559594154358
547,g0ktlz6i,whole-sweep-3,0.6,291,0,-1,20.62589168548584
548,g0ktlz6i,whole-sweep-3,0.6,532,0,-1,37.90106391906738
549,g0ktlz6i,whole-sweep-3,0.6,288,0,-1,20.44249415397644
550,g0ktlz6i,whole-sweep-3,0.6,279,0,-1,19.84763479232788
551,g0ktlz6i,whole-sweep-3,0.6,291,0,-1,20.52647042274475
552,g0ktlz6i,whole-sweep-3,0.6,298,0,-1,20.98386549949646
553,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.990498781204224
554,g0ktlz6i,whole-sweep-3,0.6,520,0,-1,37.32780122756958
555,g0ktlz6i,whole-sweep-3,0.6,292,0,1,23.55333971977234
556,g0ktlz6i,whole-sweep-3,0.6,264,0,-1,18.666447401046753
557,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.960839748382568
558,g0ktlz6i,whole-sweep-3,0.6,263,0,-1,18.647836446762085
559,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.215374708175659
560,g0ktlz6i,whole-sweep-3,0.6,293,0,-1,20.633161783218384
561,g0ktlz6i,whole-sweep-3,0.6,41,0,1,2.7734005451202393
562,g0ktlz6i,whole-sweep-3,0.6,252,0,-1,17.951844453811646
563,g0ktlz6i,whole-sweep-3,0.6,46,0,1,5.857902526855469
564,g0ktlz6i,whole-sweep-3,0.6,51,0,1,6.237191438674927
565,g0ktlz6i,whole-sweep-3,0.6,255,0,-1,18.27945637702942
566,g0ktlz6i,whole-sweep-3,0.6,296,0,1,24.284355640411377
567,g0ktlz6i,whole-sweep-3,0.6,264,0,-1,18.98291540145874
568,g0ktlz6i,whole-sweep-3,0.6,276,0,-1,19.67833137512207
569,g0ktlz6i,whole-sweep-3,0.6,467,0,-1,33.09959554672241
570,g0ktlz6i,whole-sweep-3,0.6,322,0,-1,22.866844177246094
571,g0ktlz6i,whole-sweep-3,0.6,51,0,1,6.193253755569458
572,g0ktlz6i,whole-sweep-3,0.6,276,0,-1,19.542098999023438
573,g0ktlz6i,whole-sweep-3,0.6,385,0,-1,27.162659168243408
574,g0ktlz6i,whole-sweep-3,0.6,369,0,-1,25.90050196647644
575,g0ktlz6i,whole-sweep-3,0.6,430,0,-1,30.472007751464844
576,g0ktlz6i,whole-sweep-3,0.6,285,0,-1,20.123117208480835
577,g0ktlz6i,whole-sweep-3,0.6,399,0,-1,28.268617868423462
578,g0ktlz6i,whole-sweep-3,0.6,297,0,-1,21.129644870758057
579,g0ktlz6i,whole-sweep-3,0.6,414,0,-1,29.298609018325806
580,g0ktlz6i,whole-sweep-3,0.6,278,0,1,22.77776265144348
581,g0ktlz6i,whole-sweep-3,0.6,49,0,1,6.130095958709717
582,g0ktlz6i,whole-sweep-3,0.6,408,0,-1,29.08875274658203
583,g0ktlz6i,whole-sweep-3,0.6,282,0,-1,19.795435190200806
584,g0ktlz6i,whole-sweep-3,0.6,430,0,-1,31.54945135116577
585,g0ktlz6i,whole-sweep-3,0.6,55,0,1,6.440584421157837
586,g0ktlz6i,whole-sweep-3,0.6,49,0,1,6.056561231613159
587,g0ktlz6i,whole-sweep-3,0.6,48,0,1,6.00316309928894
588,g0ktlz6i,whole-sweep-3,0.6,290,0,-1,21.289315700531006
589,g0ktlz6i,whole-sweep-3,0.6,289,0,-1,20.396088123321533
590,g0ktlz6i,whole-sweep-3,0.6,273,0,-1,19.268100261688232
591,g0ktlz6i,whole-sweep-3,0.6,556,0,-1,39.4413321018219
592,g0ktlz6i,whole-sweep-3,0.6,313,0,-1,21.893065690994263
593,g0ktlz6i,whole-sweep-3,0.6,295,0,-1,20.686110019683838
594,g0ktlz6i,whole-sweep-3,0.6,280,0,-1,19.5555899143219
595,g0ktlz6i,whole-sweep-3,0.6,307,0,-1,21.557939767837524
596,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.1857473850250244
597,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.941474914550781
598,g0ktlz6i,whole-sweep-3,0.6,384,0,-1,26.993481874465942
599,g0ktlz6i,whole-sweep-3,0.6,276,0,-1,19.48020052909851
600,g0ktlz6i,whole-sweep-3,0.6,510,0,-1,35.873398542404175
601,g0ktlz6i,whole-sweep-3,0.6,282,0,1,24.75939178466797
602,g0ktlz6i,whole-sweep-3,0.6,249,0,-1,17.535101652145386
603,g0ktlz6i,whole-sweep-3,0.6,502,0,-1,36.010408878326416
604,g0ktlz6i,whole-sweep-3,0.6,293,0,-1,20.62799072265625
605,g0ktlz6i,whole-sweep-3,0.6,333,0,-1,23.710652351379395
606,g0ktlz6i,whole-sweep-3,0.6,269,1,1,21.99755334854126
607,g0ktlz6i,whole-sweep-3,0.6,50,0,1,5.99963116645813
608,g0ktlz6i,whole-sweep-3,0.6,589,0,-1,41.920345067977905
609,g0ktlz6i,whole-sweep-3,0.6,288,0,-1,20.55854034423828
610,g0ktlz6i,whole-sweep-3,0.6,628,0,-1,45.04249286651611
611,g0ktlz6i,whole-sweep-3,0.6,354,0,-1,25.06235122680664
612,g0ktlz6i,whole-sweep-3,0.6,264,0,-1,18.811426162719727
613,g0ktlz6i,whole-sweep-3,0.6,303,0,-1,21.60539174079895
614,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.961490631103516
615,g0ktlz6i,whole-sweep-3,0.6,612,0,-1,44.09014701843262
616,g0ktlz6i,whole-sweep-3,0.6,51,0,1,6.069936752319336
617,g0ktlz6i,whole-sweep-3,0.6,276,0,-1,20.517117738723755
618,g0ktlz6i,whole-sweep-3,0.6,824,0,-1,60.34274172782898
619,g0ktlz6i,whole-sweep-3,0.6,413,0,-1,28.759175062179565
620,g0ktlz6i,whole-sweep-3,0.6,288,0,-1,19.63366723060608
621,g0ktlz6i,whole-sweep-3,0.6,270,0,-1,18.396923065185547
622,g0ktlz6i,whole-sweep-3,0.6,51,0,1,5.775417327880859
623,g0ktlz6i,whole-sweep-3,0.6,476,0,-1,31.59043550491333
624,g0ktlz6i,whole-sweep-3,0.6,446,0,-1,30.006477117538452
625,g0ktlz6i,whole-sweep-3,0.6,271,0,-1,18.01376962661743
626,g0ktlz6i,whole-sweep-3,0.6,251,0,-1,16.72721242904663
627,g0ktlz6i,whole-sweep-3,0.6,291,0,-1,19.304322004318237
628,g0ktlz6i,whole-sweep-3,0.6,350,0,-1,23.49815607070923
629,g0ktlz6i,whole-sweep-3,0.6,291,0,-1,19.32027816772461
630,g0ktlz6i,whole-sweep-3,0.6,314,0,-1,20.795947551727295
631,g0ktlz6i,whole-sweep-3,0.6,283,0,-1,18.890311002731323
632,g0ktlz6i,whole-sweep-3,0.6,263,0,-1,17.490031719207764
633,g0ktlz6i,whole-sweep-3,0.6,290,0,-1,19.208226919174194
634,g0ktlz6i,whole-sweep-3,0.6,392,0,-1,26.223186016082764
635,g0ktlz6i,whole-sweep-3,0.6,479,0,-1,32.2085657119751
636,g0ktlz6i,whole-sweep-3,0.6,50,0,1,5.719914197921753
637,g0ktlz6i,whole-sweep-3,0.6,287,0,-1,19.35235834121704
638,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.652106285095215
639,g0ktlz6i,whole-sweep-3,0.6,50,0,1,5.760801553726196
640,g0ktlz6i,whole-sweep-3,0.6,538,0,-1,36.486188888549805
641,g0ktlz6i,whole-sweep-3,0.6,433,0,-1,28.690755605697632
642,g0ktlz6i,whole-sweep-3,0.6,433,0,-1,29.113253831863403
643,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.0760796070098877
644,g0ktlz6i,whole-sweep-3,0.6,259,0,-1,17.445337772369385
645,g0ktlz6i,whole-sweep-3,0.6,282,0,-1,18.763059854507446
646,g0ktlz6i,whole-sweep-3,0.6,264,0,-1,17.871736764907837
647,g0ktlz6i,whole-sweep-3,0.6,323,0,-1,21.403629541397095
648,g0ktlz6i,whole-sweep-3,0.6,357,0,-1,23.611209392547607
649,g0ktlz6i,whole-sweep-3,0.6,333,0,-1,22.24328088760376
650,g0ktlz6i,whole-sweep-3,0.6,377,0,-1,25.38817548751831
651,g0ktlz6i,whole-sweep-3,0.6,224,0,-1,15.766710758209229
652,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.084622621536255
653,g0ktlz6i,whole-sweep-3,0.6,466,0,-1,31.63202977180481
654,g0ktlz6i,whole-sweep-3,0.6,284,0,-1,18.789021730422974
655,g0ktlz6i,whole-sweep-3,0.6,296,0,-1,19.529678106307983
656,g0ktlz6i,whole-sweep-3,0.6,599,0,-1,41.1212944984436
657,g0ktlz6i,whole-sweep-3,0.6,316,0,-1,20.8537917137146
658,g0ktlz6i,whole-sweep-3,0.6,320,0,-1,21.4190456867218
659,g0ktlz6i,whole-sweep-3,0.6,49,0,1,3.078145980834961
660,g0ktlz6i,whole-sweep-3,0.6,585,0,-1,39.11342477798462
661,g0ktlz6i,whole-sweep-3,0.6,303,0,-1,20.05933380126953
662,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.069669246673584
663,g0ktlz6i,whole-sweep-3,0.6,263,0,-1,17.669329404830933
664,g0ktlz6i,whole-sweep-3,0.6,522,0,-1,35.18582105636597
665,g0ktlz6i,whole-sweep-3,0.6,363,1,1,26.990106105804443
666,g0ktlz6i,whole-sweep-3,0.6,274,0,-1,18.457659006118774
667,g0ktlz6i,whole-sweep-3,0.6,300,0,-1,20.054160118103027
668,g0ktlz6i,whole-sweep-3,0.6,354,0,-1,23.32441258430481
669,g0ktlz6i,whole-sweep-3,0.6,340,0,-1,22.51923370361328
670,g0ktlz6i,whole-sweep-3,0.6,512,0,-1,34.045501947402954
671,g0ktlz6i,whole-sweep-3,0.6,278,0,-1,18.74164390563965
672,g0ktlz6i,whole-sweep-3,0.6,335,0,-1,22.44934844970703
673,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,19.20485806465149
674,g0ktlz6i,whole-sweep-3,0.6,278,0,-1,18.708555698394775
675,g0ktlz6i,whole-sweep-3,0.6,348,0,-1,22.964824676513672
676,g0ktlz6i,whole-sweep-3,0.6,682,0,-1,46.08470606803894
677,g0ktlz6i,whole-sweep-3,0.6,410,0,-1,28.15600085258484
678,g0ktlz6i,whole-sweep-3,0.6,305,0,-1,20.254823446273804
679,g0ktlz6i,whole-sweep-3,0.6,302,0,-1,19.997486352920532
680,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.662944555282593
681,g0ktlz6i,whole-sweep-3,0.6,285,0,-1,19.234782695770264
682,g0ktlz6i,whole-sweep-3,0.6,455,0,-1,30.207428216934204
683,g0ktlz6i,whole-sweep-3,0.6,47,0,1,3.009181022644043
684,g0ktlz6i,whole-sweep-3,0.6,324,0,-1,21.746322631835938
685,g0ktlz6i,whole-sweep-3,0.6,505,0,-1,34.08321475982666
686,g0ktlz6i,whole-sweep-3,0.6,258,0,-1,17.403803825378418
687,g0ktlz6i,whole-sweep-3,0.6,437,0,-1,29.399831295013428
688,g0ktlz6i,whole-sweep-3,0.6,638,0,-1,43.21424198150635
689,g0ktlz6i,whole-sweep-3,0.6,518,0,-1,35.012903690338135
690,g0ktlz6i,whole-sweep-3,0.6,51,0,1,5.7667224407196045
691,g0ktlz6i,whole-sweep-3,0.6,366,0,-1,24.522367238998413
692,g0ktlz6i,whole-sweep-3,0.6,436,0,-1,29.30226993560791
693,g0ktlz6i,whole-sweep-3,0.6,278,0,-1,18.449981689453125
694,g0ktlz6i,whole-sweep-3,0.6,357,0,1,26.415316581726074
695,g0ktlz6i,whole-sweep-3,0.6,392,0,-1,26.199841737747192
696,g0ktlz6i,whole-sweep-3,0.6,283,0,-1,18.737984895706177
697,g0ktlz6i,whole-sweep-3,0.6,388,0,-1,25.61593770980835
698,g0ktlz6i,whole-sweep-3,0.6,276,0,-1,18.314781188964844
699,g0ktlz6i,whole-sweep-3,0.6,471,0,-1,31.58092999458313
700,g0ktlz6i,whole-sweep-3,0.6,323,0,-1,21.378029108047485
701,g0ktlz6i,whole-sweep-3,0.6,640,0,-1,43.02322220802307
702,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.0224850177764893
703,g0ktlz6i,whole-sweep-3,0.6,539,0,-1,36.0508291721344
704,g0ktlz6i,whole-sweep-3,0.6,380,0,-1,25.508567571640015
705,g0ktlz6i,whole-sweep-3,0.6,284,0,1,21.545754194259644
706,g0ktlz6i,whole-sweep-3,0.6,326,0,-1,21.649898290634155
707,g0ktlz6i,whole-sweep-3,0.6,283,0,-1,19.068899631500244
708,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.599822998046875
709,g0ktlz6i,whole-sweep-3,0.6,315,0,-1,21.18005871772766
710,g0ktlz6i,whole-sweep-3,0.6,281,0,-1,18.733184576034546
711,g0ktlz6i,whole-sweep-3,0.6,49,0,1,3.08383846282959
712,g0ktlz6i,whole-sweep-3,0.6,443,0,-1,29.399309873580933
713,g0ktlz6i,whole-sweep-3,0.6,305,0,-1,20.26408052444458
714,g0ktlz6i,whole-sweep-3,0.6,294,0,-1,19.77481436729431
715,g0ktlz6i,whole-sweep-3,0.6,290,0,-1,19.269148588180542
716,g0ktlz6i,whole-sweep-3,0.6,323,0,-1,21.620469093322754
717,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.623459100723267
718,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,19.05536723136902
719,g0ktlz6i,whole-sweep-3,0.6,50,0,1,5.695054769515991
720,g0ktlz6i,whole-sweep-3,0.6,292,0,-1,19.431954622268677
721,g0ktlz6i,whole-sweep-3,0.6,266,0,-1,17.678493976593018
722,g0ktlz6i,whole-sweep-3,0.6,275,0,1,20.9931697845459
723,g0ktlz6i,whole-sweep-3,0.6,430,0,-1,28.397181272506714
724,g0ktlz6i,whole-sweep-3,0.6,276,0,-1,18.6357479095459
725,g0ktlz6i,whole-sweep-3,0.6,517,0,-1,34.26680326461792
726,g0ktlz6i,whole-sweep-3,0.6,280,0,-1,18.565016984939575
727,g0ktlz6i,whole-sweep-3,0.6,422,0,-1,27.814915657043457
728,g0ktlz6i,whole-sweep-3,0.6,519,0,-1,36.128910303115845
729,g0ktlz6i,whole-sweep-3,0.6,497,0,-1,33.40144968032837
730,g0ktlz6i,whole-sweep-3,0.6,523,0,-1,35.373056411743164
731,g0ktlz6i,whole-sweep-3,0.6,442,0,-1,29.65236234664917
732,g0ktlz6i,whole-sweep-3,0.6,338,0,-1,22.61916470527649
733,g0ktlz6i,whole-sweep-3,0.6,299,0,-1,20.04615831375122
734,g0ktlz6i,whole-sweep-3,0.6,332,0,-1,22.26277470588684
735,g0ktlz6i,whole-sweep-3,0.6,283,0,-1,18.97617220878601
736,g0ktlz6i,whole-sweep-3,0.6,260,0,-1,17.53828001022339
737,g0ktlz6i,whole-sweep-3,0.6,269,0,1,20.92465591430664
738,g0ktlz6i,whole-sweep-3,0.6,279,0,-1,18.87121891975403
739,g0ktlz6i,whole-sweep-3,0.6,374,0,-1,25.03976058959961
740,g0ktlz6i,whole-sweep-3,0.6,294,0,-1,19.83716607093811
741,g0ktlz6i,whole-sweep-3,0.6,333,0,-1,22.301042556762695
742,g0ktlz6i,whole-sweep-3,0.6,510,0,-1,34.55117630958557
743,g0ktlz6i,whole-sweep-3,0.6,332,0,-1,22.43200945854187
744,g0ktlz6i,whole-sweep-3,0.6,269,0,-1,18.098081827163696
